Date, Month, Day Of Week, Departure Time, Arrival Time, Flight Info, Destination, Airline Info, Holiday
2024-05-17,5,5,13:15,15:07,KE 7150,Detroit,Korean Air, 0
2024-05-17,5,5,13:15,15:07,KL 5003,Detroit,KLM, 0
2024-05-17,5,5,13:15,15:07,VS 1866,Detroit,Virgin Atlantic, 0
2024-05-17,5,5,13:15,15:07,WS 6495,Detroit,WestJet, 0
2024-05-17,5,5,13:16,15:04,AM 3435,Rapids,Aeromexico, 0
2024-05-17,5,5,13:16,15:04,AM 3435,Rapids,Aeromexico, 0
2024-05-17,5,5,13:16,15:04,DL 2055,Rapids,Delta Air Lines Grand, 0
2024-05-17,5,5,13:16,15:04,DL 2055,Rapids,Delta Air Lines Grand, 0
2024-05-17,5,5,13:16,15:04,KE 3714,Rapids,Korean Air, 0
2024-05-17,5,5,13:16,15:04,KE 3714,Rapids,Korean Air, 0
2024-05-17,5,5,13:16,15:04,WS 6549,Rapids,WestJet, 0
2024-05-17,5,5,13:16,15:04,WS 6549,Rapids,WestJet, 0
2024-05-17,5,5,13:20,13:46,AM 3738,Orleans,Aeromexico, 0
2024-05-17,5,5,13:20,13:46,DL 2524,Orleans,Delta Air Lines New, 0
2024-05-17,5,5,13:20,13:46,KE 7103,Orleans,Korean Air, 0
2024-05-17,5,5,13:20,13:46,WS 8673,Orleans,WestJet, 0
2024-05-17,5,5,13:21,13:36,AM 3318,Mobile,Aeromexico, 0
2024-05-17,5,5,13:21,13:36,DL 5308,Mobile,Delta Air Lines, 0
2024-05-17,5,5,13:21,13:36,KE 6971,Mobile,Korean Air, 0
2024-05-17,5,5,13:21,13:36,WS 7234,Mobile,WestJet, 0
2024-05-17,5,5,13:21,14:18,AM 3079,Columbia,Aeromexico, 0
2024-05-17,5,5,13:21,14:18,AM 3243,Greenville,Aeromexico, 0
2024-05-17,5,5,13:21,14:18,DL 2102,Columbia,Delta Air Lines, 0
2024-05-17,5,5,13:21,14:18,DL 2685,Greenville,Delta Air Lines, 0
2024-05-17,5,5,13:21,14:18,KE 6855,Columbia,Korean Air, 0
2024-05-17,5,5,13:21,14:18,KE 6915,Greenville,Korean Air, 0
2024-05-17,5,5,13:21,14:18,WS 6781,Greenville,WestJet, 0
2024-05-17,5,5,13:21,14:18,WS 6850,Columbia,WestJet, 0
2024-05-17,5,5,13:21,15:40,AM 3246,County,Aeromexico, 0
2024-05-17,5,5,13:21,15:40,DL 4978,County,Delta Air Lines, 0
2024-05-17,5,5,13:21,15:40,WS 6796,County,WestJet, 0
2024-05-17,5,5,13:23,14:26,AM 3289,City,Aeromexico, 0
2024-05-17,5,5,13:23,14:26,DL 2078,City,Delta Air Lines Kansas, 0
2024-05-17,5,5,13:23,14:26,KE 3548,City,Korean Air, 0
2024-05-17,5,5,13:23,14:26,WS 7721,City,WestJet, 0
2024-05-17,5,5,13:24,15:36,B6 2613,York,JetBlue New, 0
2024-05-17,5,5,13:25,13:27,AM 3544,Nashville,Aeromexico, 0
2024-05-17,5,5,13:25,13:27,DL 2282,Nashville,Delta Air Lines, 0
2024-05-17,5,5,13:25,13:27,KE 6837,Nashville,Korean Air, 0
2024-05-17,5,5,13:25,13:27,KL 5255,Nashville,KLM, 0
2024-05-17,5,5,13:25,13:27,WS 6977,Nashville,WestJet, 0
2024-05-17,5,5,13:25,14:50,WN 2252,Indianapolis,Southwest Airlines, 0
2024-05-17,5,5,13:25,14:52,AA 982,Dallas,American Airlines, 0
2024-05-17,5,5,13:25,14:52,AS 4300,Dallas,Alaska Airlines, 0
2024-05-17,5,5,13:25,14:52,AY 4173,Dallas,Finnair, 0
2024-05-17,5,5,13:25,14:52,G3 6225,Dallas,Gol, 0
2024-05-17,5,5,13:25,14:52,GF 6694,Dallas,Gulf Air, 0
2024-05-17,5,5,13:25,14:52,QF 4312,Dallas,Qantas, 0
2024-05-17,5,5,13:26,14:13,AM 3248,Shreveport,Aeromexico, 0
2024-05-17,5,5,13:26,14:13,DL 5469,Shreveport,Delta Air Lines, 0
2024-05-17,5,5,13:26,14:13,KE 7029,Shreveport,Korean Air, 0
2024-05-17,5,5,13:26,14:13,KL 7781,Shreveport,KLM, 0
2024-05-17,5,5,13:26,14:13,WS 6650,Shreveport,WestJet, 0
2024-05-17,5,5,13:29,14:51,AM 4128,Tampa,Aeromexico, 0
2024-05-17,5,5,13:29,14:51,DL 1720,Tampa,Delta Air Lines, 0
2024-05-17,5,5,13:29,14:51,KE 7161,Tampa,Korean Air, 0
2024-05-17,5,5,13:29,14:51,KL 5175,Tampa,KLM, 0
2024-05-17,5,5,13:29,14:51,WS 6755,Tampa,WestJet, 0
2024-05-17,5,5,13:30,15:46,AM 3572,York,Aeromexico, 0
2024-05-17,5,5,13:30,15:46,DL 431,York,Delta Air Lines New, 0
2024-05-17,5,5,13:30,15:46,KL 7432,York,KLM, 0
2024-05-17,5,5,13:30,15:46,WS 6301,York,WestJet, 0
2024-05-17,5,5,13:34,15:30,CM 2127,Dulles,Copa Airlines, 0
2024-05-17,5,5,13:34,15:30,CM 2127,Dulles,Copa Airlines, 0
2024-05-17,5,5,13:34,15:30,LH 7443,Dulles,Lufthansa, 0
2024-05-17,5,5,13:34,15:30,LH 7443,Dulles,Lufthansa, 0
2024-05-17,5,5,13:34,15:30,SN 8845,Dulles,Brussels Airlines, 0
2024-05-17,5,5,13:34,15:30,SN 8845,Dulles,Brussels Airlines, 0
2024-05-17,5,5,13:34,15:30,UA 6271,Dulles,United Airlines, 0
2024-05-17,5,5,13:34,15:30,UA 6271,Dulles,United Airlines, 0
2024-05-17,5,5,13:38,15:41,NK 600,Philadelphia,Spirit Airlines, 0
2024-05-17,5,5,13:40,13:42,AM 3291,City,Aeromexico, 0
2024-05-17,5,5,13:40,13:42,DL 2233,City,Delta Air Lines Panama, 0
2024-05-17,5,5,13:40,13:42,KE 6885,City,Korean Air, 0
2024-05-17,5,5,13:40,13:42,KL 7745,City,KLM, 0
2024-05-17,5,5,13:40,13:42,WS 7219,City,WestJet, 0
2024-05-17,5,5,13:40,13:51,DL 4953,Columbus,Delta Air Lines, 0
2024-05-17,5,5,13:40,13:51,KE 3720,Columbus,Korean Air, 0
2024-05-17,5,5,13:40,13:51,KL 6595,Columbus,KLM, 0
2024-05-17,5,5,13:40,13:51,WS 6874,Columbus,WestJet, 0
2024-05-17,5,5,13:40,14:24,AM 3553,Chattanooga,Aeromexico, 0
2024-05-17,5,5,13:40,14:24,DL 2478,Chattanooga,Delta Air Lines, 0
2024-05-17,5,5,13:40,14:24,KE 7061,Chattanooga,Korean Air, 0
2024-05-17,5,5,13:40,14:24,KL 5271,Chattanooga,KLM, 0
2024-05-17,5,5,13:40,14:24,WS 6497,Chattanooga,WestJet, 0
2024-05-17,5,5,13:40,14:36,AM 3515,Milwaukee,Aeromexico, 0
2024-05-17,5,5,13:40,14:36,DL 2301,Milwaukee,Delta Air Lines, 0
2024-05-17,5,5,13:40,14:36,KE 6963,Milwaukee,Korean Air, 0
2024-05-17,5,5,13:40,14:36,KL 8105,Milwaukee,KLM, 0
2024-05-17,5,5,13:40,15:03,AM 3137,Cincinnati,Aeromexico, 0
2024-05-17,5,5,13:40,15:03,DL 2456,Cincinnati,Delta Air Lines, 0
2024-05-17,5,5,13:40,15:03,KE 6869,Cincinnati,Korean Air, 0
2024-05-17,5,5,13:40,15:03,KL 5199,Cincinnati,KLM, 0
2024-05-17,5,5,13:40,15:03,WS 7414,Cincinnati,WestJet, 0
2024-05-17,5,5,13:40,15:30,WN 865,Baltimore,Southwest Airlines, 0
2024-05-17,5,5,13:41,14:54,AM 3905,Denver,Aeromexico, 0
2024-05-17,5,5,13:41,14:54,DL 530,Denver,Delta Air Lines, 0
2024-05-17,5,5,13:41,14:54,KE 3633,Denver,Korean Air, 0
2024-05-17,5,5,13:41,14:54,KL 7201,Denver,KLM, 0
2024-05-17,5,5,13:42,14:54,AM 3559,Lexington,Aeromexico, 0
2024-05-17,5,5,13:42,14:54,DL 1225,Lexington,Delta Air Lines, 0
2024-05-17,5,5,13:42,14:54,KE 6939,Lexington,Korean Air, 0
2024-05-17,5,5,13:42,14:54,KL 5379,Lexington,KLM, 0
2024-05-17,5,5,13:42,14:54,WS 8500,Lexington,WestJet, 0
2024-05-17,5,5,13:43,14:41,F9 2143,Chicago,Frontier Airlines, 0
2024-05-17,5,5,13:43,15:34,DL 1949,Bay,Delta Air Lines Montego, 0
2024-05-17,5,5,13:43,15:34,KL 7186,Bay,KLM, 0
2024-05-17,5,5,13:43,15:34,VS 3800,Bay,Virgin Atlantic, 0
2024-05-17,5,5,13:44,15:08,AM 3219,Orlando,Aeromexico, 0
2024-05-17,5,5,13:44,15:08,DL 1372,Orlando,Delta Air Lines, 0
2024-05-17,5,5,13:44,15:08,KE 7098,Orlando,Korean Air, 0
2024-05-17,5,5,13:44,15:08,KL 5393,Orlando,KLM, 0
2024-05-17,5,5,13:44,15:08,LA 6523,Orlando,LATAM Airlines, 0
2024-05-17,5,5,13:44,15:08,VS 5161,Orlando,Virgin Atlantic, 0
2024-05-17,5,5,13:44,15:08,WS 7002,Orlando,WestJet, 0
2024-05-17,5,5,13:45,14:22,AM 3578,Louis,Aeromexico, 0
2024-05-17,5,5,13:45,14:22,DL 2277,Louis,Delta Air Lines Saint, 0
2024-05-17,5,5,13:45,14:22,KE 7035,Louis,Korean Air, 0
2024-05-17,5,5,13:45,14:22,KL 5485,Louis,KLM, 0
2024-05-17,5,5,13:45,14:22,WS 6605,Louis,WestJet, 0
2024-05-17,5,5,13:45,14:46,AM 3541,Phoenix,Aeromexico, 0
2024-05-17,5,5,13:45,14:46,DL 557,Phoenix,Delta Air Lines, 0
2024-05-17,5,5,13:45,14:46,KE 6808,Phoenix,Korean Air, 0
2024-05-17,5,5,13:45,14:46,KL 5110,Phoenix,KLM, 0
2024-05-17,5,5,13:45,14:51,AM 3082,Houston,Aeromexico, 0
2024-05-17,5,5,13:45,14:51,AM 3620,City/Kingsport,Aeromexico, 0
2024-05-17,5,5,13:45,14:51,DL 1572,Houston,Delta Air Lines, 0
2024-05-17,5,5,13:45,14:51,DL 4174,City/Kingsport,Delta Air Lines, 0
2024-05-17,5,5,13:45,14:51,KE 7077,Houston,Korean Air, 0
2024-05-17,5,5,13:45,14:51,KE 7163,City/Kingsport,Korean Air, 0
2024-05-17,5,5,13:45,14:51,KL 5559,Houston,KLM, 0
2024-05-17,5,5,13:45,14:51,KL 6519,City/Kingsport,KLM, 0
2024-05-17,5,5,13:45,14:51,LA 6410,Houston,LATAM Airlines, 0
2024-05-17,5,5,13:45,14:51,WS 6489,Houston,WestJet, 0
2024-05-17,5,5,13:45,14:51,WS 7094,City/Kingsport,WestJet, 0
2024-05-17,5,5,13:45,15:15,AM 3640,Richmond,Aeromexico, 0
2024-05-17,5,5,13:45,15:15,DL 1437,Richmond,Delta Air Lines, 0
2024-05-17,5,5,13:45,15:15,KE 7133,Richmond,Korean Air, 0
2024-05-17,5,5,13:45,15:15,KL 5509,Richmond,KLM, 0
2024-05-17,5,5,13:45,15:15,WS 7903,Richmond,WestJet, 0
2024-05-17,5,5,13:45,15:27,AM 2709,Leon/Guanajuato,Aeromexico, 0
2024-05-17,5,5,13:45,15:27,DL 9133,Leon/Guanajuato,Delta Air Lines, 0
2024-05-17,5,5,13:47,15:03,DL 921,Dallas,Delta Air Lines, 0
2024-05-17,5,5,13:47,15:03,KE 7067,Dallas,Korean Air, 0
2024-05-17,5,5,13:47,15:03,KL 8197,Dallas,KLM, 0
2024-05-17,5,5,13:47,15:03,LA 6125,Dallas,LATAM Airlines, 0
2024-05-17,5,5,13:47,15:03,WS 7525,Dallas,WestJet, 0
2024-05-17,5,5,13:47,15:05,AM 3144,Beach,Aeromexico, 0
2024-05-17,5,5,13:47,15:05,DL 2827,Beach,Delta Air Lines Daytona, 0
2024-05-17,5,5,13:47,15:05,KL 6505,Beach,KLM, 0
2024-05-17,5,5,13:47,15:05,WS 7087,Beach,WestJet, 0
2024-05-17,5,5,13:48,13:46,AM 3245,Huntsville,Aeromexico, 0
2024-05-17,5,5,13:48,13:46,DL 5378,Huntsville,Delta Air Lines, 0
2024-05-17,5,5,13:48,13:46,KE 6923,Huntsville,Korean Air, 0
2024-05-17,5,5,13:48,13:46,KL 5349,Huntsville,KLM, 0
2024-05-17,5,5,13:48,13:46,WS 6793,Huntsville,WestJet, 0
2024-05-17,5,5,13:48,15:20,AF 5793,Minneapolis,Air France, 0
2024-05-17,5,5,13:48,15:20,AM 3939,Minneapolis,Aeromexico, 0
2024-05-17,5,5,13:48,15:20,DL 2825,Minneapolis,Delta Air Lines, 0
2024-05-17,5,5,13:48,15:20,KL 5039,Minneapolis,KLM, 0
2024-05-17,5,5,13:48,15:20,VS 2630,Minneapolis,Virgin Atlantic, 0
2024-05-17,5,5,13:48,15:20,WS 8659,Minneapolis,WestJet, 0
2024-05-17,5,5,13:50,14:00,AM 3122,Pensacola,Aeromexico, 0
2024-05-17,5,5,13:50,14:00,DL 2187,Pensacola,Delta Air Lines, 0
2024-05-17,5,5,13:50,14:00,KE 7123,Pensacola,Korean Air, 0
2024-05-17,5,5,13:50,14:00,KL 7296,Pensacola,KLM, 0
2024-05-17,5,5,13:50,14:00,WS 6598,Pensacola,WestJet, 0
2024-05-17,5,5,13:50,14:46,DL 4176,Albany,Delta Air Lines, 0
2024-05-17,5,5,13:50,14:46,KE 6821,Albany,Korean Air, 0
2024-05-17,5,5,13:50,14:46,KL 5613,Albany,KLM, 0
2024-05-17,5,5,13:50,14:46,WS 6550,Albany,WestJet, 0
2024-05-17,5,5,13:50,15:01,DL 1643,Dallas,Delta Air Lines, 0
2024-05-17,5,5,13:50,15:01,KE 3615,Dallas,Korean Air, 0
2024-05-17,5,5,13:50,15:01,KL 5360,Dallas,KLM, 0
2024-05-17,5,5,13:50,15:01,WS 6772,Dallas,WestJet, 0
2024-05-17,5,5,13:50,15:19,AM 3654,Indianapolis,Aeromexico, 0
2024-05-17,5,5,13:50,15:19,DL 2753,Indianapolis,Delta Air Lines, 0
2024-05-17,5,5,13:50,15:19,KE 3541,Indianapolis,Korean Air, 0
2024-05-17,5,5,13:50,15:19,KL 5866,Indianapolis,KLM, 0
2024-05-17,5,5,13:50,15:19,WS 6494,Indianapolis,WestJet, 0
2024-05-17,5,5,13:50,15:20,WN 334,Columbus,Southwest Airlines, 0
2024-05-17,5,5,13:50,15:39,AM 3742,Miami,Aeromexico, 0
2024-05-17,5,5,13:50,15:39,DL 1323,Miami,Delta Air Lines, 0
2024-05-17,5,5,13:50,15:39,KE 7091,Miami,Korean Air, 0
2024-05-17,5,5,13:50,15:39,KL 5963,Miami,KLM, 0
2024-05-17,5,5,13:50,15:39,LA 8478,Miami,LATAM Airlines, 0
2024-05-17,5,5,13:50,15:39,VS 5189,Miami,Virgin Atlantic, 0
2024-05-17,5,5,13:50,15:39,WS 8641,Miami,WestJet, 0
2024-05-17,5,5,13:50,16:07,AM 3028,Hartford,Aeromexico, 0
2024-05-17,5,5,13:50,16:07,DL 1015,Hartford,Delta Air Lines, 0
2024-05-17,5,5,13:50,16:07,KE 6829,Hartford,Korean Air, 0
2024-05-17,5,5,13:50,16:07,KL 7299,Hartford,KLM, 0
2024-05-17,5,5,13:51,15:36,AM 3748,Baltimore,Aeromexico, 0
2024-05-17,5,5,13:51,15:36,DL 2799,Baltimore,Delta Air Lines, 0
2024-05-17,5,5,13:51,15:36,KE 6851,Baltimore,Korean Air, 0
2024-05-17,5,5,13:51,15:36,KL 5687,Baltimore,KLM, 0
2024-05-17,5,5,13:51,15:36,WS 7243,Baltimore,WestJet, 0
2024-05-17,5,5,13:53,14:10,AM 3388,Jackson,Aeromexico, 0
2024-05-17,5,5,13:53,14:10,AM 3388,Jackson,Aeromexico, 0
2024-05-17,5,5,13:53,14:10,DL 2398,Jackson,Delta Air Lines, 0
2024-05-17,5,5,13:53,14:10,DL 2398,Jackson,Delta Air Lines, 0
2024-05-17,5,5,13:53,14:10,KE 3730,Jackson,Korean Air, 0
2024-05-17,5,5,13:53,14:10,KE 3730,Jackson,Korean Air, 0
2024-05-17,5,5,13:53,14:10,KL 6934,Jackson,KLM, 0
2024-05-17,5,5,13:53,14:10,KL 6934,Jackson,KLM, 0
2024-05-17,5,5,13:53,14:10,WS 7865,Jackson,WestJet, 0
2024-05-17,5,5,13:53,14:10,WS 7865,Jackson,WestJet, 0
2024-05-17,5,5,13:54,15:20,AM 3499,Antonio,Aeromexico, 0
2024-05-17,5,5,13:54,15:20,DL 2009,Antonio,Delta Air Lines San, 0
2024-05-17,5,5,13:54,15:20,KL 7329,Antonio,KLM, 0
2024-05-17,5,5,13:54,15:20,WS 6640,Antonio,WestJet, 0
2024-05-17,5,5,13:55,14:15,WN 2299,Jackson,Southwest Airlines, 0
2024-05-17,5,5,13:55,15:20,WN 5093,Tampa,Southwest Airlines, 0
2024-05-17,5,5,13:56,14:50,AM 3441,Knoxville,Aeromexico, 0
2024-05-17,5,5,13:56,14:50,DL 1630,Knoxville,Delta Air Lines, 0
2024-05-17,5,5,13:56,14:50,KE 7051,Knoxville,Korean Air, 0
2024-05-17,5,5,13:56,14:50,KL 5191,Knoxville,KLM, 0
2024-05-17,5,5,13:56,14:50,WS 6910,Knoxville,WestJet, 0
2024-05-17,5,5,13:56,15:28,AM 3325,Norfolk,Aeromexico, 0
2024-05-17,5,5,13:56,15:28,DL 2245,Norfolk,Delta Air Lines, 0
2024-05-17,5,5,13:56,15:28,KE 6989,Norfolk,Korean Air, 0
2024-05-17,5,5,13:56,15:28,KL 5497,Norfolk,KLM, 0
2024-05-17,5,5,13:56,15:28,WS 6824,Norfolk,WestJet, 0
2024-05-17,5,5,13:56,15:40,AM 3067,Cleveland,Aeromexico, 0
2024-05-17,5,5,13:56,15:40,DL 2377,Cleveland,Delta Air Lines, 0
2024-05-17,5,5,13:56,15:40,KL 7166,Cleveland,KLM, 0
2024-05-17,5,5,13:56,15:40,WS 6743,Cleveland,WestJet, 0
2024-05-17,5,5,13:59,15:20,AM 3275,Vegas,Aeromexico, 0
2024-05-17,5,5,13:59,15:20,DL 466,Vegas,Delta Air Lines Las, 0
2024-05-17,5,5,13:59,15:20,KE 3623,Vegas,Korean Air, 0
2024-05-17,5,5,13:59,15:20,KL 7330,Vegas,KLM, 0
2024-05-17,5,5,13:59,15:34,AM 3808,Pittsburgh,Aeromexico, 0
2024-05-17,5,5,13:59,15:34,DL 1568,Pittsburgh,Delta Air Lines, 0
2024-05-17,5,5,13:59,15:34,KE 3561,Pittsburgh,Korean Air, 0
2024-05-17,5,5,13:59,15:34,KL 6225,Pittsburgh,KLM, 0
2024-05-17,5,5,13:59,15:34,WS 7021,Pittsburgh,WestJet, 0
2024-05-17,5,5,13:59,15:46,AM 3889,Lauderdale,Aeromexico, 0
2024-05-17,5,5,13:59,15:46,DL 1413,Lauderdale,Delta Air Lines Fort, 0
2024-05-17,5,5,13:59,15:46,KE 6893,Lauderdale,Korean Air, 0
2024-05-17,5,5,13:59,15:46,KL 5337,Lauderdale,KLM, 0
2024-05-17,5,5,13:59,16:02,AM 3860,City,Aeromexico, 0
2024-05-17,5,5,13:59,16:02,DL 423,City,Delta Air Lines Salt Lake, 0
2024-05-17,5,5,13:59,16:02,KE 3129,City,Korean Air, 0
2024-05-17,5,5,13:59,16:02,KL 7208,City,KLM, 0
2024-05-17,5,5,13:59,16:02,VS 3642,City,Virgin Atlantic, 0
2024-05-17,5,5,14:00,13:50,AM 3513,Birmingham,Aeromexico, 0
2024-05-17,5,5,14:00,13:50,DL 2194,Birmingham,Delta Air Lines, 0
2024-05-17,5,5,14:00,13:50,KE 6833,Birmingham,Korean Air, 0
2024-05-17,5,5,14:00,13:50,KL 5247,Birmingham,KLM, 0
2024-05-17,5,5,14:00,14:01,SY 8700,Nashville,Sun Country Airlines, 0
2024-05-17,5,5,14:00,15:11,AM 3114,Charlotte,Aeromexico, 0
2024-05-17,5,5,14:00,15:11,DL 2169,Charlotte,Delta Air Lines, 0
2024-05-17,5,5,14:00,15:11,KE 6863,Charlotte,Korean Air, 0
2024-05-17,5,5,14:00,15:11,KL 5283,Charlotte,KLM, 0
2024-05-17,5,5,14:00,15:11,WS 6604,Charlotte,WestJet, 0
2024-05-17,5,5,14:00,15:15,AM 3305,Albuquerque,Aeromexico, 0
2024-05-17,5,5,14:00,15:15,DL 1109,Albuquerque,Delta Air Lines, 0
2024-05-17,5,5,14:00,15:15,KE 3514,Albuquerque,Korean Air, 0
2024-05-17,5,5,14:00,15:15,KL 7425,Albuquerque,KLM, 0
2024-05-17,5,5,14:03,14:55,AM 3083,Chicago,Aeromexico, 0
2024-05-17,5,5,14:03,14:55,DL 2417,Chicago,Delta Air Lines, 0
2024-05-17,5,5,14:03,14:55,KE 3645,Chicago,Korean Air, 0
2024-05-17,5,5,14:03,14:55,KL 6509,Chicago,KLM, 0
2024-05-17,5,5,14:03,14:55,WS 6542,Chicago,WestJet, 0
2024-05-17,5,5,14:04,15:55,DL 753,Angeles,Delta Air Lines Los, 0
2024-05-17,5,5,14:04,15:55,KL 7180,Angeles,KLM, 0
2024-05-17,5,5,14:04,15:55,WS 6524,Angeles,WestJet, 0
2024-05-17,5,5,14:07,15:14,AF 6820,Houston,Air France, 0
2024-05-17,5,5,14:07,15:14,AM 4256,Houston,Aeromexico, 0
2024-05-17,5,5,14:07,15:14,DL 2694,Houston,Delta Air Lines, 0
2024-05-17,5,5,14:07,15:14,KE 6985,Houston,Korean Air, 0
2024-05-17,5,5,14:07,15:14,KL 7955,Houston,KLM, 0
2024-05-17,5,5,14:07,15:14,WS 7522,Houston,WestJet, 0
2024-05-17,5,5,14:09,14:27,AF 7914,Memphis,Air France, 0
2024-05-17,5,5,14:09,14:27,AM 3727,Memphis,Aeromexico, 0
2024-05-17,5,5,14:09,14:27,DL 2049,Memphis,Delta Air Lines, 0
2024-05-17,5,5,14:09,14:27,KE 6953,Memphis,Korean Air, 0
2024-05-17,5,5,14:09,14:27,KL 7863,Memphis,KLM, 0
2024-05-17,5,5,14:09,14:27,WS 6935,Memphis,WestJet, 0
2024-05-17,5,5,14:10,15:55,AF 2470,Beach,Air France, 0
2024-05-17,5,5,14:10,15:55,AM 3765,Beach,Aeromexico, 0
2024-05-17,5,5,14:10,15:55,DL 1173,Beach,Delta Air Lines West Palm, 0
2024-05-17,5,5,14:10,15:55,KE 7117,Beach,Korean Air, 0
2024-05-17,5,5,14:10,15:55,KL 5431,Beach,KLM, 0
2024-05-17,5,5,14:10,15:55,WS 6412,Beach,WestJet, 0
2024-05-17,5,5,14:10,16:00,WN 3274,Miami,Southwest Airlines, 0
2024-05-17,5,5,14:12,15:09,AM 4551,Asheville,Aeromexico, 0
2024-05-17,5,5,14:12,15:09,DL 2195,Asheville,Delta Air Lines, 0
2024-05-17,5,5,14:12,15:09,KE 6827,Asheville,Korean Air, 0
2024-05-17,5,5,14:12,15:09,KL 5643,Asheville,KLM, 0
2024-05-17,5,5,14:12,15:09,WS 6430,Asheville,WestJet, 0
2024-05-17,5,5,14:12,15:30,AM 3194,Fayetteville,Aeromexico, 0
2024-05-17,5,5,14:12,15:30,DL 3990,Fayetteville,Delta Air Lines, 0
2024-05-17,5,5,14:12,15:30,KE 7154,Fayetteville,Korean Air, 0
2024-05-17,5,5,14:12,15:30,KL 5827,Fayetteville,KLM, 0
2024-05-17,5,5,14:12,15:30,WS 6722,Fayetteville,WestJet, 0
2024-05-17,5,5,14:14,15:42,AF 8506,Sarasota,Air France, 0
2024-05-17,5,5,14:14,15:42,AM 3846,Sarasota,Aeromexico, 0
2024-05-17,5,5,14:14,15:42,DL 2512,Sarasota,Delta Air Lines, 0
2024-05-17,5,5,14:14,15:42,KE 7031,Sarasota,Korean Air, 0
2024-05-17,5,5,14:14,15:42,KL 6522,Sarasota,KLM, 0
2024-05-17,5,5,14:14,15:42,WS 7202,Sarasota,WestJet, 0
2024-05-17,5,5,14:15,14:45,WN 3345,Orleans,Southwest Airlines New, 0
2024-05-17,5,5,14:15,15:04,AF 5639,Bentonville,Air France, 0
2024-05-17,5,5,14:15,15:04,AM 3397,Bentonville,Aeromexico, 0
2024-05-17,5,5,14:15,15:04,DL 1243,Bentonville,Delta Air Lines, 0
2024-05-17,5,5,14:15,15:04,KE 3650,Bentonville,Korean Air, 0
2024-05-17,5,5,14:15,15:04,KL 6462,Bentonville,KLM, 0
2024-05-17,5,5,14:15,15:04,WS 7540,Bentonville,WestJet, 0
2024-05-17,5,5,14:15,15:55,WN 1163,Cleveland,Southwest Airlines, 0
2024-05-17,5,5,14:20,15:45,WN 5547,Austin,Southwest Airlines, 0
2024-05-17,5,5,14:20,17:03,AF 2830,Boston,Air France, 0
2024-05-17,5,5,14:20,17:03,AM 3550,Boston,Aeromexico, 0
2024-05-17,5,5,14:20,17:03,DL 726,Boston,Delta Air Lines, 0
2024-05-17,5,5,14:20,17:03,KE 6841,Boston,Korean Air, 0
2024-05-17,5,5,14:20,17:03,KL 5029,Boston,KLM, 0
2024-05-17,5,5,14:20,17:03,VS 4226,Boston,Virgin Atlantic, 0
2024-05-17,5,5,14:25,15:05,WN 4604,Louis,Southwest Airlines Saint, 0
2024-05-17,5,5,14:25,15:35,WN 849,Houston,Southwest Airlines, 0
2024-05-17,5,5,14:25,16:29,AF 8526,Nassau,Air France, 0
2024-05-17,5,5,14:25,16:29,DL 1947,Nassau,Delta Air Lines, 0
2024-05-17,5,5,14:25,16:29,KL 7192,Nassau,KLM, 0
2024-05-17,5,5,14:25,16:29,VS 2931,Nassau,Virgin Atlantic, 0
2024-05-17,5,5,14:26,16:08,AF 6834,Wayne,Air France, 0
2024-05-17,5,5,14:26,16:08,AM 3196,Wayne,Aeromexico, 0
2024-05-17,5,5,14:26,16:08,DL 3907,Wayne,Delta Air Lines, 0
2024-05-17,5,5,14:26,16:08,KE 6770,Wayne,Korean Air, 0
2024-05-17,5,5,14:26,16:08,KL 5880,Wayne,KLM, 0
2024-05-17,5,5,14:26,16:08,WS 6731,Wayne,WestJet, 0
2024-05-17,5,5,14:27,15:22,AF 8867,Augusta,Air France, 0
2024-05-17,5,5,14:27,15:22,AM 3142,Augusta,Aeromexico, 0
2024-05-17,5,5,14:27,15:22,DL 3664,Augusta,Delta Air Lines, 0
2024-05-17,5,5,14:27,15:22,KE 3146,Augusta,Korean Air, 0
2024-05-17,5,5,14:27,15:22,KL 5237,Augusta,KLM, 0
2024-05-17,5,5,14:27,15:22,WS 6608,Augusta,WestJet, 0
2024-05-17,5,5,14:27,15:50,NK 77,Dallas,Spirit Airlines, 0
2024-05-17,5,5,14:28,15:08,AF 2175,Alexandria,Air France, 0
2024-05-17,5,5,14:28,15:08,DL 5184,Alexandria,Delta Air Lines, 0
2024-05-17,5,5,14:28,15:08,KE 3658,Alexandria,Korean Air, 0
2024-05-17,5,5,14:28,15:08,KL 6366,Alexandria,KLM, 0
2024-05-17,5,5,14:28,15:08,WS 6447,Alexandria,WestJet, 0
2024-05-17,5,5,14:29,15:53,AM 3985,Tampa,Aeromexico, 0
2024-05-17,5,5,14:29,15:53,DL 1049,Tampa,Delta Air Lines, 0
2024-05-17,5,5,14:29,15:53,KL 5169,Tampa,KLM, 0
2024-05-17,5,5,14:30,16:15,WN 2258,Baltimore,Southwest Airlines, 0
2024-05-17,5,5,14:30,16:57,NK 1444,Boston,Spirit Airlines, 0
2024-05-17,5,5,14:31,15:52,AM 3007,Austin,Aeromexico, 0
2024-05-17,5,5,14:31,15:52,DL 1397,Austin,Delta Air Lines, 0
2024-05-17,5,5,14:31,15:52,KL 7146,Austin,KLM, 0
2024-05-17,5,5,14:31,15:52,WS 6655,Austin,WestJet, 0
