Time of Scrape, Flight Zoning, MC, NC, LNC, SPOC, INTLC, Temperature, PoP, Month, Day of Week, Holiday
0.0913,0.0265,0.0732,0.0,0.0,0.0345,0.0,0.6939,0.0,0.5,0.4286,0.0
0.0934,0.0265,0.0244,0.0,0.0,0.0345,0.0417,0.6939,0.0,0.5,0.4286,0.0
0.0955,0.0249,0.0488,0.0,0.0,0.0345,0.0,0.6916,0.0,0.5,0.4286,0.0
0.0977,0.0261,0.0244,0.0,0.0,0.0345,0.0,0.6916,0.0,0.5,0.4286,0.0
0.0998,0.0245,0.0244,0.0,0.0,0.0345,0.0,0.6904,0.0,0.5,0.4286,0.0
0.1019,0.0198,0.0976,0.0,0.0,0.0345,0.0,0.6904,0.0,0.5,0.4286,0.0
0.104,0.0198,0.0244,0.0,0.0,0.0345,0.0833,0.6882,0.0,0.5,0.4286,0.0
0.1062,0.0075,0.0732,0.0294,0.0,0.0345,0.0,0.6847,0.0,0.5,0.4286,0.0
0.1083,0.0075,0.0732,0.0294,0.0,0.0345,0.0417,0.6824,0.0,0.5,0.4286,0.0
0.1274,0.0127,0.0488,0.0294,0.0,0.0345,0.0417,0.6824,0.0,0.5,0.4286,0.0
0.1295,0.0127,0.0244,0.0294,0.0,0.0345,0.0833,0.6812,0.0,0.5,0.4286,0.0
0.1316,0.0135,0.0976,0.0,0.0,0.0345,0.0833,0.6812,0.0,0.5,0.4286,0.0
0.1338,0.0182,0.2683,0.0588,0.0,0.0345,0.0,0.6812,0.0,0.5,0.4286,0.0
0.1359,0.0186,0.2683,0.0,0.0,0.0345,0.0,0.679,0.0,0.5,0.4286,0.0
0.138,0.019,0.2439,0.0882,0.0,0.0345,0.0,0.6779,0.0,0.5,0.4286,0.0
0.1401,0.0218,0.2927,0.0588,0.0323,0.0345,0.0417,0.6755,0.0,0.5,0.4286,0.0
0.1423,0.0222,0.3659,0.0882,0.0,0.0345,0.0833,0.6755,0.0,0.5,0.4286,0.0
0.1444,0.0226,0.3659,0.1176,0.0,0.0345,0.0417,0.6755,0.0,0.5,0.4286,0.0
0.1465,0.0226,0.2927,0.2059,0.0,0.0345,0.0417,0.6779,0.0,0.5,0.4286,0.0
0.1486,0.023,0.3659,0.1176,0.0323,0.0345,0.0417,0.6755,0.0,0.5,0.4286,0.0
0.1507,0.0234,0.122,0.0294,0.0323,0.0345,0.0417,0.6755,0.0,0.5,0.4286,0.0
0.1699,0.0273,0.0976,0.0294,0.0,0.0345,0.0417,0.6732,0.0,0.5,0.4286,0.0
0.172,0.0412,0.0976,0.0294,0.0323,0.069,0.0833,0.672,0.0,0.5,0.4286,0.0
0.1741,0.0491,0.0732,0.0294,0.0323,0.0345,0.0417,0.672,0.0,0.5,0.4286,0.0
0.1762,0.0558,0.0732,0.1471,0.0323,0.0345,0.0417,0.6698,0.0,0.5,0.4286,0.0
0.1783,0.0558,0.0488,0.0588,0.0645,0.0345,0.0417,0.6698,0.0,0.5,0.4286,0.0
0.1805,0.0606,0.0488,0.0294,0.0645,0.0345,0.0833,0.672,0.0,0.5,0.4286,0.0
0.1826,0.0661,0.0976,0.0588,0.0323,0.0345,0.0833,0.6698,0.0,0.5,0.4286,0.0
0.1847,0.0661,0.0976,0.0588,0.0323,0.069,0.1667,0.6698,0.0,0.5,0.4286,0.0
0.1868,0.0673,0.0976,0.0294,0.0968,0.0345,0.0833,0.6687,0.0,0.5,0.4286,0.0
0.189,0.0693,0.0732,0.0882,0.0968,0.0345,0.0417,0.6663,0.0,0.5,0.4286,0.0
0.1911,0.0717,0.0976,0.0882,0.0645,0.0345,0.0833,0.6641,0.0,0.5,0.4286,0.0
0.1932,0.0736,0.0732,0.0588,0.0323,0.1034,0.0833,0.6641,0.0,0.5,0.4286,0.0
0.2123,0.0748,0.0732,0.1176,0.0323,0.0345,0.0833,0.6629,0.0,0.5,0.4286,0.0
0.2144,0.0748,0.0976,0.0882,0.0323,0.069,0.125,0.6606,0.0,0.5,0.4286,0.0
0.2166,0.1021,0.0976,0.0882,0.0323,0.1034,0.125,0.6606,0.0,0.5,0.4286,0.0
0.2187,0.112,0.1463,0.1176,0.0323,0.1034,0.0833,0.6606,0.0,0.5,0.4286,0.0
0.2208,0.1192,0.1951,0.1176,0.0323,0.1379,0.0833,0.6595,0.0,0.5,0.4286,0.0
0.2229,0.1247,0.2683,0.1176,0.0323,0.1724,0.125,0.6595,0.0,0.5,0.4286,0.0
0.2251,0.1374,0.2195,0.1176,0.6129,0.1379,0.0833,0.6595,0.0,0.5,0.4286,0.0
0.2272,0.1453,0.2195,0.1765,0.7097,0.1034,0.0833,0.6595,0.0,0.5,0.4286,0.0
0.2293,0.1524,0.2195,0.1765,0.4194,0.1379,0.125,0.6571,0.0,0.5,0.4286,0.0
0.2314,0.154,0.2195,0.1471,0.4516,0.1724,0.0833,0.6571,0.0,0.5,0.4286,0.0
0.2335,0.1548,0.2683,0.1176,0.3226,0.2414,0.0833,0.6571,0.0,0.5,0.4286,0.0
0.2357,0.1587,0.2683,0.1176,0.2581,0.3793,0.0417,0.6571,0.0,0.5,0.4286,0.0
0.2548,0.1694,0.2439,0.1471,0.3871,0.3793,0.0833,0.6549,0.0,0.5,0.4286,0.0
0.2569,0.1762,0.2195,0.1765,0.4516,0.4138,0.125,0.6537,0.0,0.5,0.4286,0.0
0.259,0.1813,0.1707,0.2059,0.5161,0.4828,0.0833,0.6537,0.0,0.5,0.4286,0.0
0.2611,0.1833,0.1951,0.1765,0.3226,0.4483,0.0833,0.6537,0.0,0.5,0.4286,0.0
0.2633,0.1884,0.2683,0.1471,0.1935,0.4828,0.0833,0.6537,0.0,0.5,0.4286,0.0
0.2654,0.1904,0.2195,0.2059,0.129,0.4138,0.0833,0.6537,0.0,0.5,0.4286,0.0
0.2675,0.1968,0.2195,0.2353,0.2581,0.3448,0.0833,0.6537,0.0,0.5,0.4286,0.0
0.2696,0.2015,0.2195,0.2059,0.1613,0.3103,0.1667,0.6537,0.0,0.5,0.4286,0.0
0.2718,0.2082,0.1951,0.2647,0.0968,0.2759,0.1667,0.6514,0.0,0.5,0.4286,0.0
0.2739,0.2185,0.1707,0.3824,0.2903,0.2414,0.1667,0.6514,0.0,0.5,0.4286,0.0
0.276,0.2284,0.1707,0.3529,0.3226,0.2069,0.2083,0.6514,0.0,0.5,0.4286,0.0
0.2781,0.2391,0.1951,0.2941,0.1613,0.1724,0.2917,0.6514,0.0,0.5,0.4286,0.0
0.2972,0.2573,0.1951,0.2647,0.129,0.1724,0.4167,0.6514,0.0,0.5,0.4286,0.0
0.2994,0.2621,0.1951,0.2941,0.129,0.1724,0.375,0.6514,0.0,0.5,0.4286,0.0
0.3015,0.2688,0.2439,0.2353,0.0645,0.2069,0.4583,0.6549,0.0,0.5,0.4286,0.0
0.3036,0.2759,0.2439,0.2353,0.1935,0.2414,0.5,0.6595,0.0,0.5,0.4286,0.0
0.3057,0.2807,0.2195,0.2353,0.3548,0.2414,0.4583,0.6595,0.0,0.5,0.4286,0.0
0.3079,0.289,0.1951,0.2941,0.6452,0.2414,0.4583,0.6629,0.0,0.5,0.4286,0.0
0.31,0.2961,0.1707,0.2353,0.4839,0.2759,0.5,0.6629,0.0,0.5,0.4286,0.0
0.3121,0.3001,0.1951,0.2353,0.3548,0.3448,0.4583,0.6755,0.0,0.5,0.4286,0.0
0.3142,0.3029,0.1707,0.2353,0.1935,0.3793,0.4583,0.6812,0.0,0.5,0.4286,0.0
0.3163,0.3076,0.122,0.2941,0.0968,0.3448,0.4167,0.6847,0.0,0.5,0.4286,0.0
0.3185,0.3088,0.0976,0.2941,0.3226,0.2759,0.4583,0.6904,0.0,0.5,0.4286,0.0
0.3206,0.3096,0.122,0.2353,0.5161,0.2414,0.375,0.6904,0.0,0.5,0.4286,0.0
0.3397,0.3234,0.1707,0.2059,0.3548,0.2069,0.3333,0.6996,0.0,0.5,0.4286,0.0
0.3418,0.3302,0.1707,0.2059,0.4516,0.1724,0.2917,0.7031,0.0,0.5,0.4286,0.0
0.3439,0.3365,0.1707,0.2941,0.3226,0.1724,0.2917,0.7088,0.0,0.5,0.4286,0.0
0.3461,0.346,0.1951,0.2353,0.1613,0.1724,0.25,0.7122,0.0,0.5,0.4286,0.0
0.3482,0.3492,0.1707,0.2059,0.0323,0.1724,0.25,0.718,0.0,0.5,0.4286,0.0
0.3503,0.3523,0.122,0.1471,0.129,0.1724,0.2917,0.7238,0.0,0.5,0.4286,0.0
0.3524,0.3575,0.1463,0.1471,0.0323,0.2069,0.2917,0.7271,0.0,0.5,0.4286,0.0
0.3546,0.3591,0.0976,0.1176,0.0645,0.2069,0.25,0.733,0.0,0.5,0.4286,0.0
0.3567,0.3595,0.0732,0.1176,0.129,0.2414,0.25,0.733,0.0,0.5,0.4286,0.0
0.3588,0.3626,0.0732,0.0882,0.0323,0.2759,0.2083,0.7376,0.0,0.5,0.4286,0.0
0.3609,0.367,0.0732,0.0882,0.0323,0.2414,0.125,0.7547,0.0,0.5,0.4286,0.0
0.3631,0.3725,0.0976,0.0294,0.0323,0.2414,0.125,0.7605,0.0,0.5,0.4286,0.0
0.3822,0.3884,0.0976,0.0294,0.0,0.2414,0.125,0.7639,0.0,0.5,0.4286,0.0
0.3843,0.3892,0.1463,0.0294,0.0,0.2414,0.1667,0.7639,0.0,0.5,0.4286,0.0
0.3864,0.3888,0.0976,0.0294,0.0323,0.2759,0.125,0.7731,0.0,0.5,0.4286,0.0
0.3885,0.3987,0.0732,0.0294,0.0,0.2759,0.0833,0.7765,0.0,0.5,0.4286,0.0
0.3907,0.3975,0.0976,0.0882,0.0968,0.2414,0.125,0.78,0.0,0.5,0.4286,0.0
0.3928,0.4054,0.122,0.0588,0.0,0.2414,0.125,0.7835,0.0,0.5,0.4286,0.0
0.3949,0.4089,0.0732,0.0294,0.2258,0.2759,0.1667,0.7835,0.0,0.5,0.4286,0.0
0.397,0.4086,0.0732,0.0588,0.129,0.2759,0.125,0.7892,0.0,0.5,0.4286,0.0
0.3992,0.4141,0.0488,0.0294,0.1935,0.2759,0.125,0.7949,0.0,0.5,0.4286,0.0
0.4013,0.4181,0.0488,0.0294,0.1613,0.2414,0.0833,0.7984,0.0,0.5,0.4286,0.0
0.4034,0.4204,0.0732,0.0588,0.0323,0.2414,0.0833,0.8018,0.0,0.5,0.4286,0.0
0.4055,0.426,0.0732,0.0588,0.0323,0.2069,0.0833,0.8064,0.0,0.5,0.4286,0.0
0.4246,0.4426,0.0488,0.0588,0.0323,0.2069,0.0833,0.8109,0.0,0.5,0.4286,0.0
0.4268,0.4394,0.0488,0.0882,0.0323,0.2414,0.125,0.8156,0.0,0.5,0.4286,0.0
0.4289,0.4367,0.0732,0.0882,0.0,0.2069,0.25,0.8167,0.0,0.5,0.4286,0.0
0.431,0.4311,0.0976,0.0294,0.0968,0.1724,0.2083,0.819,0.0,0.5,0.4286,0.0
0.4331,0.4268,0.0732,0.0294,0.0645,0.1379,0.2083,0.8202,0.0,0.5,0.4286,0.0
0.4352,0.4264,0.0244,0.0588,0.0323,0.1034,0.0833,0.8224,0.0,0.5,0.4286,0.0
0.4374,0.4351,0.0488,0.0882,0.0323,0.069,0.0417,0.7984,0.0,0.5,0.4286,0.0
0.4395,0.4371,0.0732,0.0588,0.0323,0.1034,0.0833,0.8006,0.0,0.5,0.4286,0.0
0.4416,0.4481,0.0488,0.0588,0.2258,0.1379,0.125,0.8018,0.0,0.5,0.4286,0.0
0.4437,0.4588,0.0732,0.0882,0.2258,0.1034,0.125,0.8041,0.0,0.5,0.4286,0.0
0.4459,0.4648,0.0976,0.0294,0.0323,0.1034,0.0417,0.8076,0.0,0.5,0.4286,0.0
0.448,0.4715,0.0488,0.0294,0.5484,0.1034,0.0833,0.8098,0.0,0.5,0.4286,0.0
0.4671,0.4838,0.122,0.0882,0.5806,0.069,0.1667,0.8109,0.0,0.5,0.4286,0.0
0.4692,0.4842,0.122,0.0294,0.8387,0.1034,0.0833,0.8133,0.0,0.5,0.4286,0.0
0.4713,0.4941,0.1707,0.0882,0.3871,0.1034,0.125,0.8167,0.0,0.5,0.4286,0.0
0.4735,0.4715,0.1951,0.1176,0.1613,0.1379,0.2083,0.819,0.0,0.5,0.4286,0.0
0.4756,0.4743,0.1951,0.0294,0.0645,0.1724,0.25,0.8202,0.0,0.5,0.4286,0.0
0.4777,0.479,0.2195,0.0294,0.0645,0.1724,0.375,0.8248,0.0,0.5,0.4286,0.0
0.4798,0.4747,0.2195,0.0294,0.0323,0.1379,0.4167,0.8316,0.0,0.5,0.4286,0.0
0.482,0.4719,0.1707,0.4118,0.1935,0.2069,0.4583,0.8339,0.0,0.5,0.4286,0.0
0.4841,0.4711,0.1707,0.6176,0.0323,0.2069,0.5417,0.8351,0.0,0.5,0.4286,0.0
0.4862,0.4699,0.1707,0.6176,0.0323,0.2414,0.4167,0.8373,0.0,0.5,0.4286,0.0
0.4883,0.4719,0.1951,0.5588,0.0645,0.2414,0.3333,0.8386,0.0,0.5,0.4286,0.0
0.4904,0.4798,0.2439,0.4706,0.0323,0.2759,0.2917,0.8386,0.0,0.5,0.4286,0.0
0.5096,0.4798,0.2927,0.4118,0.0323,0.2759,0.1667,0.8408,0.0,0.5,0.4286,0.0
0.5117,0.4826,0.2439,0.3529,0.0323,0.3103,0.0833,0.8432,0.0,0.5,0.4286,0.0
0.5138,0.4901,0.2439,0.2647,0.0645,0.2759,0.125,0.8465,0.0,0.5,0.4286,0.0
0.5159,0.5,0.1707,0.5294,0.129,0.2759,0.125,0.8478,0.0,0.5,0.4286,0.0
0.518,0.5091,0.122,0.7059,0.0323,0.3448,0.0833,0.8478,0.0,0.5,0.4286,0.0
0.5202,0.5238,0.1463,0.6471,0.0323,0.3793,0.125,0.8557,0.0,0.5,0.4286,0.0
0.5223,0.5333,0.1707,0.6176,0.0323,0.4138,0.0833,0.8557,0.0,0.5,0.4286,0.0
0.5244,0.54,0.2683,0.4412,0.0323,0.4483,0.1667,0.8615,0.0,0.5,0.4286,0.0
0.5265,0.5487,0.3902,0.3529,0.0645,0.3793,0.25,0.8627,0.0,0.5,0.4286,0.0
0.5287,0.5527,0.3415,0.4412,0.129,0.3448,0.1667,0.8661,0.0,0.5,0.4286,0.0
0.5308,0.5412,0.3415,0.5,0.1935,0.3103,0.1667,0.8707,0.0,0.5,0.4286,0.0
0.5329,0.542,0.3659,0.5,0.129,0.2069,0.1667,0.8718,0.0,0.5,0.4286,0.0
0.552,0.5364,0.3659,0.6176,0.1613,0.1379,0.125,0.8753,0.0,0.5,0.4286,0.0
0.5541,0.5222,0.2927,0.6471,0.129,0.1034,0.1667,0.8753,0.0,0.5,0.4286,0.0
0.5563,0.519,0.3171,0.6176,0.3548,0.069,0.125,0.8799,0.0,0.5,0.4286,0.0
0.5584,0.5198,0.3415,0.6176,0.2581,0.069,0.0417,0.881,0.0,0.5,0.4286,0.0
0.5605,0.523,0.4146,0.5882,0.1613,0.1034,0.125,0.8833,0.0,0.5,0.4286,0.0
0.5626,0.5305,0.439,0.5,0.3548,0.2069,0.125,0.8845,0.0,0.5,0.4286,0.0
0.5648,0.5392,0.4146,0.5588,0.3548,0.2414,0.0833,0.8867,0.0,0.5,0.4286,0.0
0.5669,0.5412,0.3902,0.4118,0.5161,0.2414,0.125,0.8845,0.0,0.5,0.4286,0.0
0.569,0.5495,0.3659,0.4412,0.4194,0.3103,0.2917,0.8867,0.0,0.5,0.4286,0.0
0.5711,0.557,0.3902,0.4706,0.5806,0.3448,0.375,0.8891,0.0,0.5,0.4286,0.0
0.5732,0.5574,0.3415,0.4706,0.2903,0.3793,0.5833,0.8902,0.0,0.5,0.4286,0.0
0.5754,0.5594,0.3171,0.4706,0.3226,0.3793,0.4583,0.8902,0.0,0.5,0.4286,0.0
0.5945,0.5831,0.3415,0.5,0.4839,0.4483,0.4583,0.8924,0.0,0.5,0.4286,0.0
0.5966,0.5713,0.3171,0.4412,0.4516,0.4138,0.5833,0.8937,0.0,0.5,0.4286,0.0
0.5987,0.5689,0.2927,0.4412,0.7097,0.5172,0.5417,0.8959,0.0,0.5,0.4286,0.0
0.6008,0.5641,0.2683,0.4118,0.3548,0.4138,0.4583,0.8983,0.0,0.5,0.4286,0.0
0.603,0.5673,0.2683,0.3529,0.1613,0.3103,0.5,0.8994,0.0,0.5,0.4286,0.0
0.6051,0.5776,0.3415,0.3235,0.0323,0.3103,0.5417,0.9016,0.0,0.5,0.4286,0.0
0.6072,0.5926,0.2927,0.3529,0.0645,0.3103,0.5417,0.9016,0.0,0.5,0.4286,0.0
0.6093,0.5918,0.2683,0.5294,0.0323,0.3103,0.625,0.9029,0.0,0.5,0.4286,0.0
0.6115,0.6081,0.2927,0.4412,0.0323,0.2759,0.75,0.8937,0.0,0.5,0.4286,0.0
0.6136,0.6172,0.3415,0.3529,0.0645,0.2759,0.7917,0.8937,0.0,0.5,0.4286,0.0
0.6157,0.6394,0.3659,0.2941,0.0323,0.2414,0.6667,0.8959,0.0,0.5,0.4286,0.0
0.6178,0.6552,0.3171,0.2353,0.0968,0.1724,0.625,0.8959,0.0,0.5,0.4286,0.0
0.6369,0.671,0.2927,0.2353,0.0968,0.1724,0.5833,0.8959,0.0,0.5,0.4286,0.0
0.6391,0.673,0.2683,0.2353,0.0323,0.1379,0.625,0.8983,0.0,0.5,0.4286,0.0
0.6412,0.6762,0.2683,0.3824,0.0323,0.1724,0.625,0.8983,0.0,0.5,0.4286,0.0
0.6433,0.6778,0.2195,0.2941,0.0323,0.2414,0.5,0.8983,0.0,0.5,0.4286,0.0
0.6454,0.6778,0.1463,0.1471,0.0,0.2069,0.4583,0.8994,0.0,0.5,0.4286,0.0
0.6476,0.675,0.122,0.0882,0.1613,0.1724,0.375,0.8994,0.0,0.5,0.4286,0.0
0.6497,0.6754,0.122,0.1176,0.0323,0.1724,0.2917,0.9016,0.0,0.5,0.4286,0.0
0.6518,0.6766,0.0976,0.1176,0.0323,0.1379,0.25,0.8937,0.0,0.5,0.4286,0.0
0.6539,0.6809,0.0976,0.0588,0.0323,0.1379,0.25,0.8959,0.0,0.5,0.4286,0.0
0.6561,0.6841,0.1463,0.0588,0.0323,0.1724,0.375,0.8959,0.0,0.5,0.4286,0.0
0.6582,0.6857,0.1463,0.0882,0.0323,0.1724,0.4167,0.8983,0.0,0.5,0.4286,0.0
0.6603,0.6912,0.1463,0.0882,0.0323,0.2069,0.4167,0.8994,0.0,0.5,0.4286,0.0
0.6794,0.694,0.1463,0.1765,0.0645,0.2069,0.375,0.8994,0.0,0.5,0.4286,0.0
0.6815,0.6892,0.1463,0.1471,0.129,0.2069,0.3333,0.9016,0.0,0.5,0.4286,0.0
0.6837,0.6821,0.1951,0.0882,0.0323,0.1724,0.2917,0.9016,0.0,0.5,0.4286,0.0
0.6858,0.6817,0.1951,0.1471,0.0323,0.1724,0.2083,0.9029,0.0,0.5,0.4286,0.0
0.6879,0.6821,0.1463,0.2353,0.0323,0.1724,0.2917,0.9029,0.0,0.5,0.4286,0.0
0.69,0.6956,0.122,0.3529,0.2581,0.1724,0.25,0.9051,0.0,0.5,0.4286,0.0
0.6921,0.7031,0.122,0.3824,0.129,0.1724,0.2083,0.9029,0.0,0.5,0.4286,0.0
0.6943,0.7067,0.1463,0.3529,0.0323,0.1724,0.2083,0.9029,0.0,0.5,0.4286,0.0
0.6964,0.7134,0.2195,0.3235,0.0645,0.2069,0.2083,0.9029,0.0,0.5,0.4286,0.0
0.6985,0.6987,0.3415,0.2941,0.0323,0.2069,0.3333,0.9051,0.0,0.5,0.4286,0.0
0.7006,0.7209,0.2439,0.3235,0.0,0.1379,0.4167,0.9051,0.0,0.5,0.4286,0.0
0.7028,0.7308,0.2439,0.2647,0.0323,0.1379,0.4167,0.9051,0.0,0.5,0.4286,0.0
0.7219,0.7589,0.2195,0.2059,0.0645,0.1379,0.3333,0.9051,0.0,0.5,0.4286,0.0
0.724,0.7534,0.2195,0.1471,0.0645,0.1724,0.3333,0.9074,0.0,0.5,0.4286,0.0
0.7261,0.7486,0.2195,0.0882,0.0645,0.1724,0.25,0.9074,0.0,0.5,0.4286,0.0
0.7282,0.7458,0.1951,0.0882,0.1613,0.1379,0.2083,0.9074,0.0,0.5,0.4286,0.0
0.7304,0.7375,0.1463,0.1471,0.2581,0.1034,0.2083,0.9074,0.0,0.5,0.4286,0.0
0.7325,0.7356,0.1707,0.1471,0.1613,0.069,0.2083,0.9074,0.0,0.5,0.4286,0.0
0.7346,0.7344,0.1707,0.1471,0.0645,0.069,0.125,0.9074,0.0,0.5,0.4286,0.0
0.7367,0.7363,0.1707,0.1765,0.0323,0.1034,0.0833,0.9074,0.0,0.5,0.4286,0.0
0.7389,0.7328,0.1707,0.2059,0.2258,0.069,0.0833,0.9074,0.0,0.5,0.4286,0.0
0.741,0.732,0.2195,0.3529,0.0645,0.069,0.125,0.8983,0.0,0.5,0.4286,0.0
0.7431,0.7447,0.2439,0.2941,0.0968,0.1034,0.2083,0.8983,0.0,0.5,0.4286,0.0
0.7665,0.7514,0.2927,0.4706,0.1613,0.1379,0.1667,0.8983,0.0,0.5,0.4286,0.0
0.7686,0.7644,0.3415,0.4706,0.0645,0.1379,0.2917,0.8959,0.0,0.5,0.4286,0.0
0.7707,0.7597,0.3659,0.3824,0.0323,0.1724,0.375,0.8959,0.0,0.5,0.4286,0.0
0.7728,0.7613,0.3415,0.2647,0.0323,0.1724,0.3333,0.8959,0.0,0.5,0.4286,0.0
0.7749,0.7553,0.2927,0.3824,0.2258,0.1724,0.2917,0.8959,0.0,0.5,0.4286,0.0
0.7771,0.7506,0.2927,0.5,0.129,0.1034,0.2917,0.8959,0.0,0.5,0.4286,0.0
0.7792,0.7613,0.2683,0.5882,0.1935,0.069,0.2917,0.8937,0.0,0.5,0.4286,0.0
0.7813,0.7486,0.2439,0.5,0.2903,0.069,0.25,0.8845,0.0,0.5,0.4286,0.0
0.7834,0.7451,0.2195,0.4706,0.3226,0.069,0.1667,0.8845,0.0,0.5,0.4286,0.0
0.7856,0.7395,0.2439,0.4706,0.2581,0.0345,0.0833,0.8833,0.0,0.5,0.4286,0.0
0.7877,0.7415,0.2683,0.3824,0.2903,0.069,0.0833,0.8833,0.0,0.5,0.4286,0.0
0.8068,0.7557,0.2439,0.2941,0.2258,0.069,0.125,0.8833,0.0,0.5,0.4286,0.0
0.8089,0.7581,0.2195,0.2647,0.0323,0.0345,0.2083,0.881,0.0,0.5,0.4286,0.0
0.811,0.7589,0.1951,0.1471,0.0323,0.0345,0.2917,0.881,0.0,0.5,0.4286,0.0
0.8132,0.7617,0.1463,0.2059,0.1935,0.0345,0.2917,0.8799,0.0,0.5,0.4286,0.0
0.8153,0.7577,0.0976,0.2059,0.1935,0.0345,0.2917,0.8776,0.0,0.5,0.4286,0.0
0.8174,0.7641,0.0976,0.2353,0.0968,0.0345,0.25,0.8776,0.0,0.5,0.4286,0.0
0.8195,0.7807,0.122,0.2353,0.0645,0.069,0.2083,0.8753,0.0,0.5,0.4286,0.0
0.8217,0.7728,0.1951,0.2941,0.0323,0.1034,0.1667,0.8753,0.0,0.5,0.4286,0.0
0.8238,0.7815,0.2927,0.2647,0.0323,0.069,0.1667,0.8627,0.0,0.5,0.4286,0.0
0.8259,0.7937,0.3415,0.2059,0.0323,0.1034,0.1667,0.8615,0.0,0.5,0.4286,0.0
0.828,0.8151,0.2195,0.5,0.0323,0.069,0.1667,0.8592,0.0,0.5,0.4286,0.0
0.8301,0.8452,0.1951,0.6471,0.0323,0.069,0.1667,0.8592,0.0,0.5,0.4286,0.0
0.8493,0.8634,0.2195,0.7059,0.0323,0.069,0.0833,0.8569,0.0,0.5,0.4286,0.0
0.8514,0.8551,0.122,0.6765,0.0323,0.0345,0.1667,0.8557,0.0,0.5,0.4286,0.0
0.8535,0.8547,0.0976,0.6176,0.0323,0.0345,0.125,0.8523,0.0,0.5,0.4286,0.0
0.8556,0.8523,0.1463,0.5,0.0645,0.069,0.1667,0.85,0.0,0.5,0.4286,0.0
0.8577,0.844,0.1463,0.3235,0.0323,0.0345,0.25,0.8465,0.0,0.5,0.4286,0.0
0.8599,0.8369,0.122,0.1471,0.0,0.0345,0.1667,0.8443,0.0,0.5,0.4286,0.0
0.862,0.8226,0.0976,0.0294,0.0323,0.0345,0.0833,0.8443,0.0,0.5,0.4286,0.0
0.8641,0.8155,0.0976,0.0,0.0323,0.069,0.0833,0.8408,0.0,0.5,0.4286,0.0
0.8662,0.8112,0.1463,0.0882,0.0,0.069,0.2083,0.8351,0.0,0.5,0.4286,0.0
0.8684,0.7985,0.0976,0.0294,0.0645,0.069,0.125,0.8316,0.0,0.5,0.4286,0.0
0.8705,0.7755,0.0976,0.0882,0.0323,0.069,0.0417,0.8282,0.0,0.5,0.4286,0.0
0.8726,0.7542,0.1463,0.0882,0.0645,0.069,0.1667,0.8224,0.0,0.5,0.4286,0.0
0.8917,0.0,0.1951,0.1176,0.0323,0.0345,0.2917,0.8202,0.0,0.5,0.4286,0.0
0.8938,0.7098,0.1951,0.0588,0.0323,0.0,0.2083,0.819,0.0,0.5,0.4286,0.0
0.896,0.6987,0.1463,0.0882,0.0323,0.0,0.1667,0.8167,0.0,0.5,0.4286,0.0
0.8981,0.6944,0.122,0.0294,0.0323,0.0345,0.1667,0.8156,0.0,0.5,0.4286,0.0
0.9002,0.6944,0.0976,0.0882,0.0,0.0345,0.125,0.8133,0.0,0.5,0.4286,0.0
0.9023,0.6829,0.2195,0.0294,0.0323,0.0,0.125,0.7972,0.0,0.5,0.4286,0.0
0.9045,0.6762,0.1707,0.0294,0.0323,0.0345,0.0833,0.7972,0.0,0.5,0.4286,0.0
0.9066,0.6726,0.122,0.0294,0.0645,0.0,0.0417,0.7927,0.0,0.5,0.4286,0.0
0.9087,0.6671,0.0976,0.0588,0.0323,0.0345,0.125,0.7914,0.0,0.5,0.4286,0.0
0.9108,0.6568,0.0488,0.0,0.0645,0.0345,0.0417,0.7914,0.0,0.5,0.4286,0.0
0.913,0.6489,0.0732,0.0588,0.0645,0.0,0.0417,0.7892,0.0,0.5,0.4286,0.0
0.9151,0.6386,0.0488,0.0882,0.0,0.0,0.0833,0.788,0.0,0.5,0.4286,0.0
0.9342,0.6263,0.0244,0.0882,0.0645,0.0345,0.0833,0.7857,0.0,0.5,0.4286,0.0
0.9363,0.6203,0.0244,0.0294,0.0645,0.0,0.25,0.7857,0.0,0.5,0.4286,0.0
0.9384,0.618,0.0244,0.0294,0.0645,0.0,0.0833,0.7835,0.0,0.5,0.4286,0.0
0.9406,0.6144,0.0488,0.0294,0.0645,0.0,0.0417,0.7822,0.0,0.5,0.4286,0.0
0.9427,0.6136,0.0488,0.0294,0.0645,0.0,0.0833,0.78,0.0,0.5,0.4286,0.0
0.9448,0.6112,0.0488,0.0294,0.0645,0.0,0.0833,0.7789,0.0,0.5,0.4286,0.0
0.9469,0.593,0.0488,0.0588,0.0968,0.0,0.1667,0.8006,0.0,0.5,0.4286,0.0
0.949,0.5768,0.0244,0.0588,0.0323,0.0,0.1667,0.8006,0.0,0.5,0.4286,0.0
0.9512,0.5649,0.0244,0.0588,0.0323,0.0,0.0833,0.7984,0.0,0.5,0.4286,0.0
0.9533,0.557,0.0244,0.0588,0.0645,0.0,0.0417,0.7984,0.0,0.5,0.4286,0.0
0.9554,0.5368,0.0,0.0,0.0,0.0,0.0417,0.7972,0.0,0.5,0.4286,0.0
0.9575,0.5119,0.0244,0.0,0.0,0.0345,0.0,0.7972,0.0,0.5,0.4286,0.0
0.9766,0.477,0.0244,0.0294,0.0,0.0,0.0833,0.7949,0.0,0.5,0.4286,0.0
0.9788,0.4663,0.0244,0.0294,0.0,0.0,0.0417,0.7949,0.0,0.5,0.4286,0.0
