Date, Time of Scrape, Flight Zoning, MC, NC, LNC, SPOC, INTLC, Weather, Month, Day of Week, Holiday
2024-06-20,20:20,2239,17,12,2,4,11,84.88 | 1101 | 0,6,4,0
2024-06-20,20:25,2222,21,7,0,4,10,84.54 | 1101 | 0,6,4,0
2024-06-20,20:30,2188,14,3,7,3,9,84.43 | 1102 | 0,6,4,0
2024-06-20,20:35,2186,6,2,8,2,6,83.3 | 1000 | 0,6,4,0
2024-06-20,20:40,2180,5,3,4,1,4,83.08 | 1000 | 0,6,4,0
2024-06-20,20:45,2162,7,1,4,1,3,82.74 | 1000 | 0,6,4,0
2024-06-20,20:50,2141,4,1,7,2,2,82.4 | 1000 | 0,6,4,0
2024-06-20,20:55,2091,2,3,2,2,2,82.18 | 1000 | 0,6,4,0
2024-06-20,21:00,0,4,0,1,1,1,81.84 | 1000 | 0,6,4,0
2024-06-20,21:05,1967,3,0,0,1,1,81.72 | 1000 | 0,6,4,0
2024-06-20,21:10,1938,2,1,1,1,5,81.28 | 1000 | 0,6,4,0
2024-06-20,21:15,1918,7,3,1,0,3,81.16 | 1000 | 0,6,4,0
2024-06-20,21:20,1912,9,1,0,1,2,80.94 | 1000 | 0,6,4,0
2024-06-20,21:25,1887,13,1,0,1,1,80.83 | 1000 | 0,6,4,0
2024-06-20,21:30,1864,9,2,0,1,1,80.6 | 1000 | 0,6,4,0
2024-06-20,21:35,1847,3,2,0,1,2,80.6 | 1000 | 0,6,4,0
2024-06-20,21:40,1841,2,0,0,1,1,80.26 | 1000 | 0,6,4,0
2024-06-20,21:45,1818,6,1,0,1,1,80.04 | 1000 | 0,6,4,0
2024-06-20,21:50,1801,10,2,0,1,1,79.93 | 1000 | 0,6,4,0
2024-06-20,21:55,1780,8,3,0,1,2,79.7 | 1000 | 0,6,4,0
2024-06-20,22:00,1755,6,1,3,1,2,79.36 | 1000 | 0,6,4,0
2024-06-20,22:05,1744,9,1,1,1,1,79.14 | 1000 | 0,6,4,0
2024-06-20,22:10,1732,6,1,2,1,2,79.03 | 1000 | 0,6,4,0
2024-06-20,22:15,1725,7,1,3,1,2,78.8 | 1000 | 0,6,4,0
2024-06-20,22:20,1725,5,1,2,1,1,78.58 | 1000 | 0,6,4,0
2024-06-20,22:25,1718,3,1,1,1,1,78.46 | 1000 | 0,6,4,0
2024-06-20,22:30,1685,2,1,1,1,1,78.58 | 1000 | 0,6,4,0
2024-06-20,22:35,1642,3,1,1,1,1,78.46 | 1000 | 0,6,4,0
2024-06-20,22:40,1619,3,1,1,1,2,78.46 | 1000 | 0,6,4,0
2024-06-20,22:45,1596,2,1,1,1,2,78.24 | 1000 | 0,6,4,0
2024-06-20,22:50,1547,1,1,1,1,2,78.13 | 1000 | 0,6,4,0
2024-06-20,22:55,1497,1,1,1,1,2,77.9 | 1000 | 0,6,4,0
2024-06-20,23:00,1414,0,1,1,1,2,77.68 | 1000 | 0,6,4,0
2024-06-20,23:05,1383,1,1,1,1,2,77.56 | 1000 | 0,6,4,0
2024-06-20,23:10,1352,1,1,1,1,2,77.34 | 1000 | 0,6,4,0
2024-06-20,23:15,1342,2,1,1,1,2,77.34 | 1000 | 0,6,4,0
2024-06-20,23:20,1329,6,1,1,1,3,77.22 | 1000 | 0,6,4,0
2024-06-20,23:25,1315,3,1,1,1,2,77.22 | 1000 | 0,6,4,0
2024-06-20,23:30,1301,2,1,1,1,5,77 | 1000 | 0,6,4,0
2024-06-20,23:35,1248,1,1,1,1,5,76.44 | 1000 | 0,6,4,0
2024-06-20,23:40,1245,2,1,1,1,5,76.44 | 1000 | 0,6,4,0
2024-06-20,23:45,1238,6,1,1,1,3,76.33 | 1000 | 0,6,4,0
2024-06-20,23:50,1188,3,1,1,1,4,76.1 | 1000 | 0,6,4,0
2024-06-20,23:55,1168,1,1,1,1,1,76.1 | 1000 | 0,6,4,0
2024-06-21,00:20,873,7,0,1,1,1,75.54 | 1000 | 0,6,5,0
2024-06-21,00:25,837,7,0,1,1,0,75.43 | 1000 | 0,6,5,0
2024-06-21,00:30,799,3,0,1,1,0,75.2 | 1000 | 0,6,5,0
2024-06-21,00:35,760,1,0,1,1,0,74.3 | 1000 | 0,6,5,0
2024-06-21,00:40,738,3,2,1,1,2,74.3 | 1000 | 0,6,5,0
2024-06-21,00:45,738,4,1,1,1,2,74.08 | 1000 | 0,6,5,0
2024-06-21,00:50,717,3,1,1,1,1,74.08 | 1000 | 0,6,5,0
2024-06-21,00:55,702,3,2,1,1,0,73.96 | 1000 | 0,6,5,0
2024-06-21,01:00,656,2,1,1,1,1,73.96 | 1000 | 0,6,5,0
2024-06-21,01:05,627,1,1,1,1,0,73.74 | 1000 | 0,6,5,0
2024-06-21,01:10,612,4,2,1,1,0,73.74 | 1000 | 0,6,5,0
2024-06-21,01:15,591,1,1,1,1,0,73.63 | 1000 | 0,6,5,0
2024-06-21,01:20,583,3,1,1,1,0,73.63 | 1000 | 0,6,5,0
2024-06-21,01:25,582,3,1,1,1,0,73.4 | 1000 | 0,6,5,0
2024-06-21,01:30,512,1,2,1,1,0,73.4 | 1000 | 0,6,5,0
2024-06-21,01:35,461,1,1,1,1,0,73.18 | 1000 | 0,6,5,0
2024-06-21,01:40,420,3,1,1,1,0,72.72 | 1000 | 0,6,5,0
2024-06-21,01:45,371,2,1,1,1,0,72.5 | 1000 | 0,6,5,0
2024-06-21,01:50,325,2,1,1,1,0,72.5 | 1000 | 0,6,5,0
2024-06-21,01:55,259,2,1,1,1,2,72.28 | 1000 | 0,6,5,0
2024-06-21,02:00,159,2,0,1,1,0,72.28 | 1000 | 0,6,5,0
2024-06-21,02:05,118,1,0,1,1,0,72.16 | 1000 | 0,6,5,0
2024-06-21,02:10,92,3,0,1,1,0,72.16 | 1000 | 0,6,5,0
2024-06-21,02:15,81,5,0,1,1,0,72.16 | 1000 | 0,6,5,0
2024-06-21,02:20,81,7,0,1,1,0,71.94 | 1000 | 0,6,5,0
2024-06-21,02:25,77,6,0,1,1,0,71.94 | 1000 | 0,6,5,0
2024-06-21,02:30,72,2,0,1,1,0,71.83 | 1000 | 0,6,5,0
2024-06-21,02:35,68,1,0,1,1,0,71.6 | 1000 | 0,6,5,0
2024-06-21,02:40,49,1,0,1,1,0,71.38 | 1000 | 0,6,5,0
2024-06-21,02:45,42,1,0,1,1,0,71.38 | 1000 | 0,6,5,0
2024-06-21,02:50,16,5,0,1,1,1,71.26 | 1000 | 0,6,5,0
2024-06-21,02:55,16,2,0,1,1,1,71.04 | 1000 | 0,6,5,0
2024-06-21,03:00,41,3,1,1,1,1,71.04 | 1000 | 0,6,5,0
2024-06-21,03:05,43,3,1,1,1,2,70.93 | 1000 | 0,6,5,0
2024-06-21,03:10,43,8,0,0,1,0,70.93 | 1000 | 0,6,5,0
2024-06-21,03:15,48,7,0,1,1,2,70.7 | 1000 | 0,6,5,0
2024-06-21,03:20,50,5,0,1,1,2,70.7 | 1000 | 0,6,5,0
2024-06-21,03:25,51,9,0,1,1,1,70.47 | 1000 | 0,6,5,0
2024-06-21,03:30,58,10,3,1,1,1,70.47 | 1000 | 0,6,5,0
2024-06-21,03:35,58,8,1,1,1,1,70.47 | 1000 | 0,6,5,0
2024-06-21,03:40,59,3,5,0,1,1,70.47 | 1000 | 0,6,5,0
2024-06-21,03:45,60,2,8,0,0,1,70.36 | 1000 | 0,6,5,0
2024-06-21,03:50,61,1,11,0,0,1,70.36 | 1000 | 0,6,5,0
2024-06-21,03:55,63,2,11,1,1,0,70.36 | 1000 | 0,6,5,0
2024-06-21,04:00,74,2,4,1,1,2,70.14 | 1000 | 0,6,5,0
2024-06-21,04:05,112,2,5,0,1,0,70.14 | 1000 | 0,6,5,0
2024-06-21,04:10,131,2,4,0,1,0,70.03 | 1000 | 0,6,5,0
2024-06-21,04:15,148,2,4,1,1,0,70.03 | 1000 | 0,6,5,0
2024-06-21,04:20,148,3,2,1,1,0,69.8 | 1000 | 0,6,5,0
2024-06-21,04:25,160,3,3,1,2,2,69.58 | 1000 | 0,6,5,0
2024-06-21,04:30,173,3,2,1,2,2,69.24 | 1000 | 0,6,5,0
2024-06-21,04:35,174,3,2,0,1,3,69.24 | 1000 | 0,6,5,0
2024-06-21,04:40,177,3,3,2,1,2,69.13 | 1000 | 0,6,5,0
2024-06-21,04:45,180,3,10,1,2,1,69.13 | 1000 | 0,6,5,0
2024-06-21,04:50,192,2,12,3,3,1,68.9 | 1000 | 0,6,5,0
2024-06-21,04:55,196,3,12,1,6,2,68.9 | 1000 | 0,6,5,0
2024-06-21,05:00,197,3,8,2,6,2,68.68 | 1000 | 0,6,5,0
2024-06-21,05:05,198,3,4,2,8,2,68.68 | 1000 | 0,6,5,0
2024-06-21,05:10,266,4,7,2,7,3,68.68 | 1000 | 0,6,5,0
2024-06-21,05:15,288,5,11,2,8,2,68.56 | 1000 | 0,6,5,0
2024-06-21,05:20,306,7,5,2,8,2,68.56 | 1000 | 0,6,5,0
2024-06-21,05:25,321,9,2,14,10,3,68.56 | 1000 | 0,6,5,0
2024-06-21,05:30,353,10,7,12,10,3,68.56 | 1000 | 0,6,5,0
2024-06-21,05:35,370,11,15,11,12,1,68.34 | 1000 | 0,6,5,0
2024-06-21,05:40,383,12,16,17,14,1,67.78 | 1000 | 0,6,5,0
2024-06-21,05:45,391,13,24,8,15,2,67.78 | 1000 | 0,6,5,0
2024-06-21,05:50,393,14,30,7,18,1,67.78 | 1000 | 0,6,5,0
2024-06-21,05:55,404,18,25,11,15,2,67.66 | 1000 | 0,6,5,0
2024-06-21,06:00,426,20,18,16,14,2,67.44 | 1000 | 0,6,5,0
2024-06-21,06:05,443,20,23,20,13,4,67.33 | 1000 | 0,6,5,0
2024-06-21,06:10,468,21,24,10,11,4,67.33 | 1000 | 0,6,5,0
2024-06-21,06:15,476,21,25,12,10,4,67.33 | 1000 | 0,6,5,0
2024-06-21,06:20,485,19,21,11,8,2,67.33 | 1000 | 0,6,5,0
2024-06-21,06:25,493,17,23,12,6,2,67.44 | 1000 | 0,6,5,0
2024-06-21,06:30,508,14,23,20,6,3,67.33 | 1000 | 0,6,5,0
2024-06-21,06:35,522,14,22,14,5,2,67.33 | 1000 | 0,6,5,0
2024-06-21,06:40,539,14,22,12,5,2,67.33 | 1000 | 0,6,5,0
2024-06-21,06:45,561,11,25,17,7,3,67.33 | 1000 | 0,6,5,0
2024-06-21,06:50,594,9,19,20,9,2,67.33 | 1000 | 0,6,5,0
2024-06-21,06:55,620,9,20,17,10,3,67.33 | 1000 | 0,6,5,0
2024-06-21,07:00,667,9,21,14,9,4,67.1 | 1000 | 0,6,5,0
2024-06-21,07:05,679,8,24,16,8,4,67.1 | 1000 | 0,6,5,0
2024-06-21,07:10,697,8,21,12,9,6,67.66 | 1000 | 0,6,5,0
2024-06-21,07:15,716,8,22,13,10,7,68 | 1000 | 0,6,5,0
2024-06-21,07:20,728,7,25,16,11,9,68.34 | 1000 | 0,6,5,0
2024-06-21,07:25,745,9,25,15,11,11,68.68 | 1000 | 0,6,5,0
2024-06-21,07:30,761,9,22,14,11,14,69.24 | 1000 | 0,6,5,0
2024-06-21,07:35,767,9,18,22,10,13,70.03 | 1000 | 0,6,5,0
2024-06-21,07:40,775,9,16,12,9,16,70.36 | 1000 | 0,6,5,0
2024-06-21,07:45,786,7,18,9,11,16,70.7 | 1000 | 0,6,5,0
2024-06-21,07:50,790,7,20,14,12,14,71.04 | 1000 | 0,6,5,0
2024-06-21,07:55,792,6,15,9,12,14,71.38 | 1000 | 0,6,5,0
2024-06-21,08:00,829,7,12,12,10,15,71.83 | 1000 | 0,6,5,0
2024-06-21,08:05,850,6,14,9,10,15,72.16 | 1000 | 0,6,5,0
2024-06-21,08:10,867,5,14,8,10,15,72.5 | 1000 | 0,6,5,0
2024-06-21,08:15,892,5,13,7,8,15,72.84 | 1000 | 0,6,5,0
2024-06-21,08:20,903,4,11,4,7,14,73.06 | 1000 | 0,6,5,0
2024-06-21,08:25,910,3,7,7,8,13,73.4 | 1000 | 0,6,5,0
2024-06-21,08:30,920,3,6,5,8,13,73.74 | 1000 | 0,6,5,0
2024-06-21,08:35,925,5,5,1,8,13,74.08 | 1000 | 0,6,5,0
2024-06-21,08:40,925,4,2,2,6,12,74.53 | 1000 | 0,6,5,0
2024-06-21,08:45,937,4,2,2,5,13,74.64 | 1000 | 0,6,5,0
2024-06-21,08:50,953,4,2,1,4,11,74.97 | 1000 | 0,6,5,0
2024-06-21,08:55,969,4,2,4,4,11,75.2 | 1000 | 0,6,5,0
2024-06-21,09:00,1007,4,5,1,3,11,75.54 | 1000 | 0,6,5,0
2024-06-21,09:05,986,6,6,1,3,10,75.54 | 1000 | 0,6,5,0
2024-06-21,09:10,984,6,6,0,3,8,76.1 | 1000 | 0,6,5,0
2024-06-21,09:15,1014,5,6,1,4,8,76.44 | 1000 | 0,6,5,0
2024-06-21,09:20,1017,6,5,11,3,6,76.78 | 1000 | 0,6,5,0
2024-06-21,09:25,1036,7,6,7,4,5,77.22 | 1000 | 0,6,5,0
2024-06-21,09:30,1047,7,6,5,5,4,77.56 | 1000 | 0,6,5,0
2024-06-21,09:35,1046,6,6,2,5,3,78.8 | 1000 | 0,6,5,0
2024-06-21,09:40,1063,7,5,2,5,1,79.03 | 1000 | 0,6,5,0
2024-06-21,09:45,1070,7,4,2,4,1,79.36 | 1000 | 0,6,5,0
2024-06-21,09:50,1075,7,4,10,4,3,79.7 | 1000 | 0,6,5,0
2024-06-21,09:55,1088,6,6,3,4,2,80.04 | 1000 | 0,6,5,0
2024-06-21,10:00,1143,5,7,1,4,1,80.38 | 1000 | 0,6,5,0
2024-06-21,10:05,1139,7,6,1,5,2,80.6 | 1000 | 0,6,5,0
2024-06-21,10:10,1125,8,4,1,5,1,80.94 | 1000 | 0,6,5,0
2024-06-21,10:15,1115,4,4,6,5,3,81.28 | 1000 | 0,6,5,0
2024-06-21,10:20,1107,4,9,23,6,1,81.72 | 1000 | 0,6,5,0
2024-06-21,10:25,1107,6,12,18,6,1,81.84 | 1000 | 0,6,5,0
2024-06-21,10:30,1128,5,12,17,5,2,81.84 | 1100 | 0,6,5,0
2024-06-21,10:35,1134,7,12,18,6,2,82.06 | 1100 | 0,6,5,0
2024-06-21,10:40,1161,8,8,11,5,2,82.4 | 1100 | 0,6,5,0
2024-06-21,10:45,1185,10,5,7,4,1,82.74 | 1100 | 0,6,5,0
2024-06-21,10:50,1193,13,4,5,3,6,82.96 | 1100 | 0,6,5,0
2024-06-21,10:55,1207,14,8,13,3,8,83.3 | 1100 | 0,6,5,0
2024-06-21,11:00,1242,16,12,6,2,6,83.53 | 1100 | 0,6,5,0
2024-06-21,11:05,1245,14,14,13,3,6,83.86 | 1100 | 0,6,5,0
2024-06-21,11:10,1264,16,0,0,4,6,83.98 | 1100 | 0,6,5,0
2024-06-21,11:15,1208,17,17,11,4,5,84.43 | 1100 | 0,6,5,0
2024-06-21,11:20,1207,16,18,9,4,5,84.54 | 1100 | 0,6,5,0
2024-06-21,11:25,1224,13,17,12,4,5,84.76 | 1100 | 0,6,5,0
2024-06-21,11:30,1211,12,17,10,4,4,85.1 | 1100 | 0,6,5,0
2024-06-21,11:35,1202,14,17,13,5,5,85.33 | 1100 | 0,6,5,0
2024-06-21,11:40,1202,15,18,14,4,4,85.44 | 1100 | 0,6,5,0
2024-06-21,11:45,1202,17,20,13,4,4,85.78 | 1100 | 0,6,5,0
2024-06-21,11:50,1207,16,21,18,4,4,85.78 | 1100 | 0,6,5,0
2024-06-21,11:55,1229,14,13,11,3,2,86.34 | 1100 | 0,6,5,0
2024-06-21,12:00,1231,13,11,13,4,2,86.56 | 1100 | 0,6,5,0
2024-06-21,12:05,1242,14,8,8,3,4,86.9 | 1100 | 0,6,5,0
2024-06-21,12:10,1246,14,6,4,2,8,87.13 | 1100 | 0,6,5,0
2024-06-21,12:15,1277,14,7,10,3,9,87.24 | 1100 | 0,6,5,0
2024-06-21,12:20,1294,13,5,5,3,11,87.46 | 1100 | 0,6,5,0
2024-06-21,12:25,1326,8,6,5,2,12,87.58 | 1100 | 0,6,5,0
2024-06-21,12:30,1347,8,10,8,2,10,87.8 | 1100 | 0,6,5,0
2024-06-21,12:35,1365,9,16,3,3,8,87.24 | 1100 | 0,6,5,0
2024-06-21,12:40,1401,10,15,6,4,11,87.46 | 1100 | 0,6,5,0
2024-06-21,12:45,1411,12,7,9,5,13,87.8 | 1100 | 0,6,5,0
2024-06-21,12:50,1390,9,7,9,6,13,88.03 | 1100 | 0,6,5,0
2024-06-21,12:55,1379,6,11,8,6,13,88.14 | 1000 | 0,6,5,0
2024-06-21,13:00,1364,5,10,11,5,16,88.36 | 1000 | 0,6,5,0
2024-06-21,13:05,1331,3,14,7,3,17,88.48 | 1000 | 0,6,5,0
2024-06-21,13:10,1329,3,15,6,2,15,88.7 | 1000 | 0,6,5,0
2024-06-21,13:15,1333,3,15,6,2,15,88.93 | 1000 | 0,6,5,0
2024-06-21,13:20,1347,6,15,4,2,15,89.04 | 1000 | 0,6,5,0
2024-06-21,13:25,1362,6,13,5,2,13,88.48 | 1100 | 0,6,5,0
2024-06-21,13:30,1391,7,9,2,3,14,88.7 | 1100 | 0,6,5,0
2024-06-21,13:35,1410,9,12,7,4,13,88.93 | 1100 | 0,6,5,0
2024-06-21,13:40,1425,8,11,5,4,11,89.04 | 1100 | 0,6,5,0
2024-06-21,13:45,1452,8,13,19,6,12,89.26 | 1100 | 0,6,5,0
2024-06-21,13:50,1454,9,13,14,6,11,89.38 | 1100 | 0,6,5,0
2024-06-21,13:55,1462,10,10,16,8,11,89.6 | 1100 | 0,6,5,0
2024-06-21,14:00,1525,12,8,7,11,13,89.83 | 1100 | 0,6,5,0
2024-06-21,14:05,1491,11,6,5,11,13,89.94 | 1100 | 0,6,5,0
2024-06-21,14:10,1482,10,10,12,11,12,90.16 | 1100 | 0,6,5,0
2024-06-21,14:15,1478,10,13,10,11,13,90.28 | 1100 | 0,6,5,0
2024-06-21,14:20,1485,14,19,5,11,12,90.28 | 1100 | 0,6,5,0
2024-06-21,14:25,1505,15,19,5,11,13,90.5 | 1100 | 0,6,5,0
2024-06-21,14:30,1535,15,18,9,10,14,90.73 | 1100 | 0,6,5,0
2024-06-21,14:35,1548,14,19,14,10,13,89.26 | 1100 | 0,6,5,0
2024-06-21,14:40,1572,14,17,8,8,16,89.38 | 1100 | 0,6,5,0
2024-06-21,14:45,1593,19,14,10,7,15,89.38 | 1100 | 0,6,5,0
2024-06-21,14:50,1619,18,18,7,6,16,89.6 | 1100 | 0,6,5,0
2024-06-21,14:55,1646,16,18,9,6,16,89.6 | 1100 | 0,6,5,0
2024-06-21,15:00,1714,12,20,7,6,15,89.83 | 1100 | 0,6,5,0
2024-06-21,15:05,1719,8,22,7,7,14,89.83 | 1100 | 0,6,5,0
2024-06-21,15:10,1746,5,24,11,6,12,89.94 | 1100 | 0,6,5,0
2024-06-21,15:15,1749,3,24,13,6,10,90.16 | 1100 | 0,6,5,0
2024-06-21,15:20,1747,3,19,7,5,9,90.28 | 1100 | 0,6,5,0
2024-06-21,15:25,1746,3,15,4,6,9,90.5 | 1100 | 0,6,5,0
2024-06-21,15:30,1751,3,13,3,6,8,90.73 | 1100 | 0,6,5,0
2024-06-21,15:35,1744,4,8,2,6,8,89.6 | 1100 | 0,6,5,0
2024-06-21,15:40,1760,4,5,2,7,8,89.83 | 1100 | 0,6,5,0
2024-06-21,15:45,1751,4,5,3,7,7,89.94 | 1100 | 0,6,5,0
2024-06-21,15:50,1762,4,2,4,7,8,90.16 | 1100 | 0,6,5,0
2024-06-21,15:55,1770,5,2,10,6,8,90.28 | 1100 | 0,6,5,0
2024-06-21,16:00,1756,5,2,6,5,8,90.5 | 1100 | 0,6,5,0
2024-06-21,16:05,1739,5,3,3,5,7,90.73 | 1100 | 0,6,5,0
2024-06-21,16:10,1730,6,3,1,7,7,90.73 | 1100 | 0,6,5,0
2024-06-21,16:15,1723,7,3,2,9,5,90.84 | 1100 | 0,6,5,0
2024-06-21,16:20,1724,7,4,2,11,4,90.84 | 1100 | 0,6,5,0
2024-06-21,16:25,1749,7,4,3,10,4,90.84 | 1100 | 0,6,5,0
2024-06-21,16:30,1764,6,6,2,9,6,91.06 | 1100 | 0,6,5,0
2024-06-21,16:35,1777,6,7,5,8,6,91.06 | 1100 | 0,6,5,0
2024-06-21,16:40,1788,9,7,3,7,6,91.06 | 1100 | 0,6,5,0
2024-06-21,16:45,1753,10,7,1,5,7,91.18 | 1000 | 0,6,5,0
2024-06-21,16:50,1809,7,5,17,5,7,90.5 | 1100 | 0,6,5,0
2024-06-21,16:55,1840,9,6,21,6,8,90.73 | 1100 | 0,6,5,0
2024-06-21,17:00,1903,9,7,15,6,10,90.73 | 1100 | 0,6,5,0
2024-06-21,17:05,1903,9,6,6,5,9,90.84 | 1100 | 0,6,5,0
2024-06-21,17:10,1903,8,4,1,4,8,90.84 | 1100 | 0,6,5,0
2024-06-21,17:15,1897,6,2,9,4,6,90.84 | 1100 | 0,6,5,0
2024-06-21,17:20,1892,7,4,4,5,6,90.84 | 1000 | 0,6,5,0
2024-06-21,17:25,1882,6,7,2,6,7,91.06 | 1000 | 0,6,5,0
2024-06-21,17:30,1892,8,9,6,7,7,91.06 | 1000 | 0,6,5,0
2024-06-21,17:35,1899,9,10,2,7,6,90.5 | 1000 | 0,6,5,0
2024-06-21,17:40,1894,9,8,2,7,6,90.5 | 1000 | 0,6,5,0
2024-06-21,17:45,1895,9,5,4,8,4,90.73 | 1000 | 0,6,5,0
2024-06-21,17:50,1941,7,4,5,8,4,90.73 | 1000 | 0,6,5,0
2024-06-21,18:05,1992,9,5,3,4,3,90.84 | 1000 | 0,6,5,0
2024-06-21,18:10,2042,9,5,2,3,4,90.73 | 1000 | 0,6,5,0
2024-06-21,18:15,2052,8,12,4,2,6,90.73 | 1000 | 0,6,5,0
2024-06-21,18:20,2083,7,8,12,2,6,90.5 | 1000 | 0,6,5,0
2024-06-21,18:25,2077,8,5,21,2,7,90.5 | 1000 | 0,6,5,0
2024-06-21,18:30,2072,7,7,11,2,7,90.5 | 1000 | 0,6,5,0
2024-06-21,18:35,2093,9,10,5,3,9,90.28 | 1000 | 0,6,5,0
2024-06-21,18:40,2049,12,6,8,2,9,89.83 | 1000 | 0,6,5,0
2024-06-21,18:45,2034,8,10,6,2,10,89.83 | 1000 | 0,6,5,0
2024-06-21,18:50,2019,9,7,2,1,10,89.6 | 1000 | 0,6,5,0
2024-06-21,18:55,2025,10,9,4,1,9,89.6 | 1000 | 0,6,5,0
2024-06-21,19:00,2076,9,8,7,2,10,89.6 | 1000 | 0,6,5,0
2024-06-21,19:05,2091,11,12,6,2,10,89.38 | 1000 | 0,6,5,0
2024-06-21,19:10,2091,11,14,3,2,8,89.38 | 1000 | 0,6,5,0
2024-06-21,19:15,2083,9,13,6,2,7,89.26 | 1000 | 0,6,5,0
2024-06-21,19:20,2072,9,16,13,2,5,89.26 | 1000 | 0,6,5,0
2024-06-21,19:25,2074,8,19,8,1,4,89.04 | 1000 | 0,6,5,0
2024-06-21,19:30,2113,8,20,9,2,5,88.93 | 1000 | 0,6,5,0
2024-06-21,19:35,2098,10,18,5,2,5,88.7 | 1000 | 0,6,5,0
2024-06-21,19:40,2124,15,18,2,1,6,88.7 | 1000 | 0,6,5,0
2024-06-21,19:45,2139,19,18,5,1,6,88.48 | 1000 | 0,6,5,0
2024-06-21,19:50,2172,17,7,19,1,8,88.36 | 1000 | 0,6,5,0
2024-06-21,19:55,2261,18,6,19,2,11,87.8 | 1000 | 0,6,5,0
2024-06-21,20:00,2293,17,5,13,2,12,87.58 | 1000 | 0,6,5,0
2024-06-21,20:05,2278,16,4,6,2,13,87.58 | 1000 | 0,6,5,0
2024-06-21,20:10,2294,14,4,3,3,13,87.24 | 1000 | 0,6,5,0
2024-06-21,20:15,2279,10,5,4,1,14,86.9 | 1000 | 0,6,5,0
2024-06-21,20:20,2260,4,6,3,1,15,86.56 | 1000 | 0,6,5,0
2024-06-21,20:25,2244,2,5,1,2,10,86.34 | 1000 | 0,6,5,0
2024-06-21,20:30,2210,3,2,1,1,10,86 | 1000 | 0,6,5,0
2024-06-21,20:35,2197,5,1,1,3,9,85.66 | 1000 | 0,6,5,0
2024-06-21,20:40,2191,5,3,1,2,8,85.33 | 1000 | 0,6,5,0
2024-06-21,20:45,2185,6,4,1,1,6,84.88 | 1000 | 0,6,5,0
2024-06-21,20:50,2169,7,4,1,1,5,84.76 | 1000 | 0,6,5,0
2024-06-21,20:55,2118,5,3,2,1,3,83.98 | 1000 | 0,6,5,0
2024-06-21,21:00,0,5,4,1,2,2,83.86 | 1000 | 0,6,5,0
2024-06-21,21:05,1998,9,6,1,1,2,83.53 | 1000 | 0,6,5,0
2024-06-21,21:10,1965,10,1,1,1,1,83.3 | 1000 | 0,6,5,0
2024-06-21,21:15,1945,9,1,1,1,1,83.08 | 1000 | 0,6,5,0
2024-06-21,21:20,1939,4,4,2,1,2,82.96 | 1000 | 0,6,5,0
2024-06-21,21:25,1915,2,4,3,1,3,82.74 | 1000 | 0,6,5,0
2024-06-21,21:30,1891,3,5,3,1,1,82.06 | 1000 | 0,6,5,0
2024-06-21,21:35,1879,3,2,1,1,1,81.84 | 1000 | 0,6,5,0
2024-06-21,21:40,1873,3,3,2,1,1,81.5 | 1000 | 0,6,5,0
2024-06-21,21:45,1849,1,0,2,1,1,81.28 | 1000 | 0,6,5,0
2024-06-21,21:50,1832,1,1,1,1,1,81.16 | 1000 | 0,6,5,0
2024-06-21,21:55,1812,3,1,2,1,2,80.83 | 1000 | 0,6,5,0
2024-06-21,22:00,1784,1,1,2,1,1,80.6 | 1000 | 0,6,5,0
2024-06-21,22:05,1774,1,0,0,1,4,80.26 | 1000 | 0,6,5,0
2024-06-21,22:10,1762,1,0,0,1,4,80.26 | 1000 | 0,6,5,0
2024-06-21,22:15,1755,1,2,2,1,7,80.04 | 1000 | 0,6,5,0
2024-06-21,22:20,1754,2,1,1,1,9,79.93 | 1000 | 0,6,5,0
2024-06-21,22:25,1747,1,1,1,1,8,79.7 | 1000 | 0,6,5,0
2024-06-21,22:30,1709,2,1,1,1,8,79.7 | 1000 | 0,6,5,0
2024-06-21,22:35,1664,1,0,1,1,5,79.7 | 1000 | 0,6,5,0
2024-06-21,22:40,1641,1,1,1,1,1,79.47 | 1000 | 0,6,5,0
2024-06-21,22:45,1624,5,1,1,1,1,79.36 | 1000 | 0,6,5,0
2024-06-21,22:50,1580,1,1,1,1,0,79.14 | 1000 | 0,6,5,0
2024-06-21,22:55,1515,2,1,1,1,0,79.03 | 1000 | 0,6,5,0
2024-06-21,23:00,1429,2,1,1,1,0,78.8 | 1000 | 0,6,5,0
2024-06-21,23:05,1400,1,1,1,1,0,78.58 | 1000 | 0,6,5,0
2024-06-21,23:10,1367,1,1,1,1,2,78.46 | 1000 | 0,6,5,0
2024-06-21,23:15,1356,3,0,1,1,2,78.24 | 1000 | 0,6,5,0
2024-06-21,23:20,1344,5,0,1,1,3,78.24 | 1000 | 0,6,5,0
2024-06-21,23:25,1330,5,0,1,1,3,78.13 | 1000 | 0,6,5,0
2024-06-21,23:30,1315,2,0,1,1,3,77.9 | 1000 | 0,6,5,0
2024-06-21,23:35,1263,3,0,1,1,4,78.13 | 1000 | 0,6,5,0
2024-06-21,23:40,1260,5,0,1,1,2,78.13 | 1000 | 0,6,5,0
2024-06-21,23:45,1254,5,0,1,1,3,77.9 | 1000 | 0,6,5,0
2024-06-21,23:50,1198,4,0,1,1,3,77.68 | 1000 | 0,6,5,0
2024-06-21,23:55,1178,3,0,1,1,0,77.56 | 1000 | 0,6,5,0
